Domain,Paper Name,Authors,Distinguished
domain_evolution,A Study on the Pythonic Functional Constructs' Understandability,"Cyrine Zid, Fiorella Zampetti, Giulio Antoniol, Massimiliano Di Penta",False
domain_evolution,Cross-Inlining Binary Function Similarity Detection,"Ang Jia, Ming Fan, Xi Xu, Wuxia Jin, Haijun Wang, Ting Liu",False
domain_evolution,BinaryAI: Binary Software Composition Analysis via Intelligent Binary Source Code Matching,"Ling Jiang, Junwen An, Huihui Huang, Qiyi Tang, Sen Nie, Shi Wu, Yuqun Zhang",False
domain_evolution,PPT4J: Patch Presence Test for Java Binaries,"Zhiyuan Pan, Xing Hu, Xin Xia, Xian Zhan, David Lo, Xiaohu Yang",False
domain_evolution,Enhancing Function Name Prediction using Votes-Based Name Tokenization and Multi-Task Learning,"Xiaoling Zhang, Zhengzi Xu, shouguo yang, Zhi Li, Zhiqiang Shi, Limin Sun",False
domain_evolution,Only diff is Not Enough: Generating Commit Messages Leveraging Reasoning and Action of Large Language Model,"Jiawei Li, David Faragó, Christian Petrov, Iftekhar Ahmed",True
domain_evolution,Towards Efficient Build Ordering for Incremental Builds with Multiple Configurations,"Jun Lyu, Shanshan Li, He Zhang, Lanxin Yang, Bohan Liu, Manuel Rigger",False
domain_evolution,Unprecedented Code Change Automation: The Fusion of LLMs and Transformation by Example,"Malinda Dilhara, Abhiram Bellur, Timofey Bryksin, Danny Dig",False
domain_evolution,Bloat beneath Python's Scales: A Fine-Grained Inter-Project Dependency Analysis,"Georgios-Petros Drosos, Thodoris Sotiropoulos, Diomidis Spinellis, Dimitris Mitropoulos",False
domain_evolution,Characterizing Python Library Migrations,"Mohayeminul Islam, Ajay Jha, Ildar Akhmetov, Sarah Nadi",False
domain_evolution,PyRadar: Towards Automatically Retrieving and Validating Source Code Repository Information for PyPI Packages,"Kai Gao, Weiwei Xu, Wenhao Yang, Minghui Zhou",False
domain_evolution,Refactoring to Pythonic Idioms: A Hybrid Knowledge-Driven Approach Leveraging Large Language Models,"zejun zhang, Zhenchang Xing, Xiaoxue Ren, Qinghua Lu, Xiwei (Sherry) Xu",False
domain_evolution,Dependency-Induced Waste in Continuous Integration: An Empirical Study of Unused Dependencies in the NPM Ecosystem,"Nimmi Weeraddana, Mahmoud Alfadel, Shane McIntosh",False
domain_evolution,Revealing Software Development Work Patterns with PR-Issue Graph Topologies,"Cleidson de Souza, Emilie Ma, Jesse Wong, Dongwook Yoon, Ivan Beschastnikh",False
domain_evolution,"Generative AI for Pull Request Descriptions: Adoption, Impact, and Developer Interventions","Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",False
domain_evolution,SimLLM: Measuring Semantic Similarity in Code Summaries Using a Large Language Model-Based Approach,"Xin Jin, Zhiqiang Lin",False
domain_evolution,"Sharing Software-Evolution Datasets: Practices, Challenges, and Recommendations","David Broneske, Sebastian Kittan, Jacob Krüger",False
domain_evolution,EyeTrans: Merging Human and Machine Attention for Neural Code Summarization,"Yifan Zhang, Jiliang Li, Zachary Karas, Aakash Bansal, Toby Jia-Jun Li, Collin McMillan, Kevin Leach, Yu Huang",False
domain_evolution,Predicting Code Comprehension: A Novel Approach to Align Human Gaze with Code Using Deep Neural Networks,"Tarek Alakmeh, David Reich, Lena Jäger, Thomas Fritz",False
domain_evolution,R2I: A Relative Readability Metric for Decompiled Code,"Haeun Eom, Dohee Kim, Sori Lim, Hyungjoon Koo, Sungjae Hwang",False
domain_evolution,Understanding Developers' Discussions and Perceptions on Non-Functional Requirements: The Case of the Spring Ecosystem,"Anderson Oliveira, João Lucas Correia, Wesley Assunção, Juliana Alves Pereira, Rafael de Mello, Daniel Coutinho, Caio Barbosa, Paulo Vítor C. F. Libório, Alessandro Garcia",True
domain_evolution,HyperAST: Enabling Efficient Analysis of Software Histories at Scale,"Quentin Le-dilavrec, Djamel Eddine Khelladi, Arnaud Blouin, Jean-Marc Jézéquel",True
domain_evolution,Has My Release Disobeyed Semantic Versioning? Static Detection Based On Semantic Differencing,"Lyuye Zhang, Chengwei Liu, Zhengzi Xu, Sen Chen, Lingling Fan, Bihuan Chen, Yang Liu",True
domain_evolution,Detecting Build Conflicts in Software Merge for Java Programs via Static Analysis,"Sheikh Shadab Towqir, Bowen Shen, Muhammad Ali Gulzar, Na Meng",False
domain_evolution,SmartPip: A Smart Approach to Resolving Python Dependency Conflict Issues,"Chao Wang, Rongxin Wu, Haohao Song, Jiwu Shu, Guoqing Li",False
domain_evolution,Accelerating Build Dependency Error Detection via Virtual Build,"Rongxin Wu, Minglei Chen, Chengpeng Wang, Gang Fan, Jiguang Qiu, Charles Zhang",False
domain_evolution,BuildSonic: Detecting and Repairing Performance-Related Configuration Smells for Continuous Integration Builds,"Chen Zhang, Bihuan Chen, Junhao Hu, Xin Peng, Wenyun Zhao",False
domain_evolution,Towards Understanding Third-party Library Dependency in C/C++ Ecosystem,"Wei Tang, Zhengzi Xu, Chengwei Liu, Wu Jiahui, shouguo yang, Yi Li, Ping Luo, Yang Liu",False
domain_evolution,Not All Dependencies are Equal: An Empirical Study on Production Dependencies in NPM,"Jasmine Latendresse, Suhaib Mujahid, Diego Costa, Emad Shihab",False
domain_evolution,Understanding and Predicting Docker Build Duration: An Empirical Study of Containerized Workflow of OSS Projects,"Yiwen Wu, Yang Zhang, Kele Xu, Tao Wang, Huaimin Wang",False
domain_evolution,Using Consensual Biterms from Text Structures of Requirements and Code to Improve IR-Based Traceability Recovery,"Hui Gao, Hongyu Kuang, Kexin Sun, Xiaoxing Ma, Alexander Egyed, Patrick Mäder, Guoping Rong, Dong Shao, He Zhang",False
domain_evolution,Twin Graph-based Anomaly Detection via Attentive Multi-Modal Learning for Microservice System,"Jun Huang, Yang Yang, Hang Yu, Jianguo Li, Xiao Zheng",False
domain_evolution,Dynamic Graph Neural Networks-based Alert Link Prediction for Online Service Systems,"Yiru Chen, Chenxi Zhang, Zhen Dong, Dingyu Yang, Xin Peng, Jiayu Ou, Hong Yang, Zheshun Wu, Xiaojun Qu, Wei Li",False
domain_evolution,Maat: Performance Metric Anomaly Anticipation for Cloud Services with Conditional Diffusion,"Cheryl Lee, Tianyi Yang, Zhuangbin Chen, Yuxin Su, Michael Lyu",False
domain_evolution,Vicious Cycles in Distributed Software Systems,"Shangshu Qian, Wen Fan, Lin Tan, Yongle Zhang",False
domain_evolution,Scene-Driven Exploration and GUI Modeling for Android Apps,"Xiangyu Zhang, Lingling Fan, Sen Chen, Yucheng Su, Boyuan Li",False
domain_evolution,Prism: Revealing Hidden Functional Clusters of Massive Instances in Cloud Systems,"Jinyang Liu, Zhihan Jiang, Jiazhen Gu, Junjie Huang, Zhuangbin Chen, Cong Feng, Zengyin Yang, Yongqiang Yang, Michael Lyu",False
domain_evolution,ConfTainter: Static Taint Analysis For Configuration Options,"Teng Wang, Haochen He, Xiaodong Liu, Shanshan Li, Zhouyang Jia, Yu Jiang, Qing Liao, Wang Li",False
domain_evolution,Are They All Good? Studying Practitioners' Expectations on the Readability of Log Messages,"Zhenhao Li, An Ran Chen, Xing Hu, Xin Xia, Tse-Hsun (Peter) Chen, Weiyi Shang",False
domain_evolution,LogOnline: A Semi-supervised Log-based Anomaly Detector Aided with Online Learning Mechanism,"Xuheng Wang, Jiaxing Song, Xu Zhang, Junshu Tang, Weihe Gao, Qingwei Lin, Xuheng Wang",False
domain_evolution,An Empirical Study of Malicious Code In PyPI Ecosystem,"Wenbo Guo, Zhengzi Xu, Chengwei Liu, Cheng Huang, Yong Fang, Yang Liu",False
domain_evolution,Understanding and Remediating Open-Source License Incompatibilities in the PyPI Ecosystem,"Weiwei Xu, Hao He, Kai Gao, Minghui Zhou",False
domain_evolution,Mitigating Persistence of Open-Source Vulnerabilities in Maven Ecosystem,"Lyuye Zhang, Chengwei Liu, Sen Chen, Zhengzi Xu, Lingling Fan, Lida Zhao, Yiran Zhang, Yang Liu",False
domain_evolution,EALink: An Efficient and Accurate Pre-Trained Framework for Issue-Commit Link Recovery,"Chenyuan Zhang, Yanlin Wang, Zhao Wei, Yong Xu, Juhong Wang, Hui Li, Rongrong Ji",False
domain_evolution,Fork Entropy: Assessing the Diversity of Open Source Software Projects' Forks,"Liang Wang, Zhiwen Zheng, Xiangchen Wu, Baihui Sang, Jierui Zhang, Xianping Tao",False
domain_evolution,Personalized First Issue Recommender for Newcomers in Open Source Projects,"Wenxin Xiao, Jingyue Li, Hao He, Ruiqiao Qiu, Minghui Zhou",False
domain_evolution,Understanding and Enhancing Issue Prioritization in GitHub,"Yingying He, Wenhua Yang, Minxue Pan, Yasir Hussain, Yu Zhou",False
domain_evolution,Who is the Real Hero? Measuring Developer Contribution via Multi-dimensional Data Integration,"Yuqiang Sun, Zhengzi Xu, Chengwei Liu, Yiran Zhang, Yang Liu",False
domain_evolution,"To Share, or Not to Share: Exploring Test-Case Reusability in Fork Ecosystems","Mukelabai Mukelabai, Christoph Derks, Jacob Krüger, Thorsten Berger",False
domain_evolution,LiSum: Open Source Software License Summarization with Multi-Task Learning,"Linyu Li, Sihan Xu, Yang Liu, Ya Gao, Xiangrui Cai, Jiarun Wu, Wenli Song, Zheli Liu",False
domain_evolution,Enhancing Malware Detection for Android Apps: Detecting Fine-granularity Malicious Components,"Zhijie Liu, Liangfeng Zhang, Yutian Tang",False
domain_evolution,Fine-Grained In-Context Permission Classification for Android Apps using Control-Flow Graph Embedding,"Vikas K. Malviya, Yan Naing Tun, Chee Wei Leow, Ailys Tee Xynyn, Lwin Khin Shar, Lingxiao Jiang",False
domain_evolution,How Android Apps Break the Data Minimization Principle: An Empirical Study,"Shaokun Zhang, Hanwen Lei, Yuanpeng Wang, Ding Li, Yao Guo, Xiangqun Chen",False
domain_evolution,DeepScaler: Holistic Autoscaling for Microservices Based on Spatiotemporal GNN with Adaptive Graph Learning,"Chunyang Meng, Shijie Song, Haogang Tong, Maolin Pan, Yang Yu",True
domain_evolution,ReuNify: A Step Towards Whole Program Analysis for React Native Android App,"Yonghui Liu, Xiao Chen, Pei Liu, John Grundy, Chunyang Chen, Li Li",False
domain_evolution,WeMinT: Tainting Sensitive Data Leaks in WeChat Mini-Programs,"Shi Meng, Liu Wang, Shenao Wang, Kailong Wang, Xusheng Xiao, Guangdong Bai, Haoyu Wang",False
domain_evolution,Vision-based Widget Mapping for Test Migration across Mobile Platforms: Are We There Yet?,"Ruihua Ji, Tingwei Zhu, Xiaoqing Zhu, Chunyang Chen, Minxue Pan, Tian Zhang",False
domain_evolution,A Large-Scale Empirical Study on Semantic Versioning in Golang Ecosystem,"Wenke Li, Feng Wu, Cai Fu, Fan Zhou",False
domain_evolution,Where to Go Now? Finding Alternatives for Declining Packages in the npm Ecosystem,"Suhaib Mujahid, Diego Costa, Rabe Abdalkareem, Emad Shihab",False
domain_evolution,ESRO: Experience Assisted Service Reliability against Outages,"Sarthak Chakraborty, Shubham Agarwal, Shaddy Garg, Abhimanyu Sethia, Udit Narayan Pandey, Videh Aggarwal, Shiv Saini",False
domain_evolution,Fixing Privilege Escalations in Cloud Access Control with MaxSAT and Graph Neural Networks,"Yang Hu, Wenxi Wang, Sarfraz Khurshid, Kenneth L. McMillan, Mohit Tiwari",False
domain_evolution,Merge Conflict Resolution: Classification or Generation?,"Jinhao Dong, Qihao Zhu, Zeyu Sun, Yiling Lou, Dan Hao",False
domain_evolution,Repeated Builds During Code Review: An Empirical Study of the OpenStack Community,"Rungroj Maipradit, Dong Wang, Patanamon Thongtanunam, Raula Gaikovina Kula, Yasutaka Kamei, Shane McIntosh",False
domain_evolution,Automated Software Entity Matching Between Successive Versions,"Bo Liu, Hui Liu, Nan Niu, Yuxia Zhang, Guangjie Li, Yanjie Jiang",False
domain_requirements_modelling,SmartMark: Software Watermarking Scheme for Smart Contracts,"Taeyoung Kim, Yunhee Jang, Chanjong Lee, Hyungjoon Koo, hyoungshick kim",False
domain_requirements_modelling,Turn the Rudder: A Beacon of Reentrancy Detection for Smart Contracts on Ethereum,"Zibin Zheng, Neng Zhang, Jianzhong Su, Zhijie Zhong, Mingxi Ye, Jiachi Chen",False
domain_requirements_modelling,BSHUNTER: Detecting and Tracing Defects of Bitcoin Scripts,"Peilin Zheng, Xiapu Luo, Zibin Zheng",False
domain_requirements_modelling,Robustification of Behavioral Designs against Environmental Deviations,"Changjian Zhang, Tarang Saluja, Rômulo Meira-Góes, Matthew Bolton, David Garlan, Eunsuk Kang",False
domain_requirements_modelling,A Qualitative Study on the Implementation Design Decisions of Developers,"Jenny T. Liang, Maryam Arab, Minhyuk Ko, Amy Ko, Thomas LaToza",True
domain_requirements_modelling,Mining Android API Usage to Generate Unit Test Cases for Pinpointing Compatibility Issues,"Xiaoyu Sun, Xiao Chen, Yanjie Zhao, Pei Liu, John Grundy, Li Li",False
domain_requirements_modelling,MalWhiteout: Reducing Label Errors in Android Malware Detection,"Liu Wang, Haoyu Wang, Xiapu Luo, Yulei Sui",False
domain_requirements_modelling,A Comprehensive Evaluation of Android ICC Resolution Techniques,"Jiwei Yan, Shixin Zhang, Yepang Liu, Xi Deng, Jun Yan, Jian Zhang",False
domain_requirements_modelling,Too Much Accessibility is Harmful! Automated Detection and Analysis of Overly Accessible Elements in Mobile Apps,"Forough Mehralian, Navid Salehnamadi, Syed Fatiul Huq, Sam Malek",False
domain_requirements_modelling,Groundhog: An Automated Accessibility Crawler for Mobile Apps,"Navid Salehnamadi, Forough Mehralian, Sam Malek",False
domain_requirements_modelling,Unsupervised Summarization of Privacy Concerns in Mobile Application Reviews,"Fahimeh Ebrahimi, Anas ""Nash"" Mahmoud",False
domain_requirements_modelling,The Metamorphosis: Automatic Detection of Scaling Issues for Mobile Apps,"Yuhui Su, Chunyang Chen, Junjie Wang, Zhe Liu, Dandan Wang, Shoubin Li, Qing Wang",False
domain_requirements_modelling,"A Hybrid Approach for Inference between Behavioral Exception API Documentation and Implementations, and Its Applications","Hoan Anh Nguyen, Hung Phan, Samantha Syeda Khairunnesa, Son Nguyen, Aashish Yadavally, Shaohua Wang, Hridesh Rajan, Tien N. Nguyen",False
domain_requirements_modelling,Automatically Detecting Visual Bugs in HTML5 <canvas> Games,"Finlay Macklon, Mohammad Reza Taesiri, Markos Viggiato, Stefan Antoszko, Natalia Romanova, Dale Paas, Cor-Paul Bezemer",False
domain_requirements_modelling,Empirical Study of System Resources Abused by IoT Attackers,"Zijing Yin, Yiwen Xu, Chijin Zhou, Yu Jiang",False
domain_requirements_modelling,Accelerating OCR-Based Widget Localization for Test Automation of GUI Applications,"Ju Qian, Yingwei Ma, Chenghao Lin, Lin Chen",False
domain_requirements_modelling,Exploiting Epochs and Symmetries in Analysing MPI Programs,"Rishabh Ranjan, Ishita Agrawal, Subodh Sharma",False
domain_requirements_modelling,Graph based Incident Extraction and Diagnosis in Large-Scale Online Systems,"Zilong He, Pengfei Chen, Yu Luo, Qiuyu Yan, Hongyang Chen, Guangba  Yu, Fangyuan Li",False
domain_requirements_modelling,Generating Critical Test Scenarios for Autonomous Driving Systems via Influential Behavior Patterns,"Haoxiang Tian, Guoquan Wu, Jiren Yan, Yan Jiang, Jun Wei, Wei Chen, Shuo Li, Dan Ye",False
domain_requirements_modelling,Consistent Scene Graph Generation by Constraint Optimization,"Boqi Chen, Kristóf Marussy, Sebastian Pilarski, Oszkár Semeráth, Daniel Varro",False
domain_requirements_modelling,An Energy-Aware Approach to Design Self-Adaptive AI-based Applications on the Edge,"Alessandro Tundo, Marco Mobilio, Shashikant Ilager, Ivona Brandic, Ezio Bartocci, Leonardo Mariani",False
domain_requirements_modelling,SmartCoCo: Checking Comment-code Inconsistency in Smart Contracts via Constraint Propagation and Binding,"Sicheng Hao, Yuhong Nan, Zibin Zheng, Xiaohui Liu",False
domain_requirements_modelling,Adaptive REST API Testing with Reinforcement Learning,"Myeongsoo Kim, Saurabh Sinha, Alessandro Orso",False
domain_requirements_modelling,Increasing the Responsiveness of Web Applications by Introducing Lazy Loading,"Alexi Turcotte, Satyajit Gokhale, Frank Tip",False
domain_requirements_modelling,"Let's Chat to Find the APIs: Connecting Human, LLM and Knowledge Graph through AI Chain","Qing Huang, Zhenyu Wan, Zhenchang Xing, Changjing Wang, Jieshan Chen, Xiwei (Sherry) Xu, Qinghua Lu",False
domain_requirements_modelling,PTdetector: An Automated JavaScript Front-end Library Detector,"Xinyue Liu, Lukasz Ziarek",False
domain_requirements_modelling,Revealing Performance Issues in Server-side WebAssembly Runtimes via Differential Testing,"Shuyao Jiang, Ruiying Zeng, Zihao Rao, Jiazhen Gu, Yangfan Zhou, Michael Lyu",False
domain_requirements_modelling,Detecting Smart Home Automation Application Interferences with Domain Knowledge,"Tao Wang, Wei Chen, Liwei Liu, Guoquan Wu, Jun Wei, Tao Huang",True
domain_requirements_modelling,A Comprehensive Study on Code Clones in Automated Driving Software,"Ran Mo, Yingjie Jiang, Wenjing Zhan, Dongyu Wang, Zengyang Li",False
domain_requirements_modelling,AI-based Question Answering Assistance for Analyzing Natural-language Requirements,"Saad Ezzini, Sallam Abualhaija, Chetan Arora, Mehrdad Sabetzadeh",False
domain_requirements_modelling,"Strategies, Benefits and Challenges of App Store-inspired Requirements Elicitation","Alessio Ferrari, Paola Spoletini",False
domain_requirements_modelling,Demystifying Privacy Policy of Third-Party Libraries in Mobile Apps,"Kaifa ZHAO, Xian Zhan, Le Yu, Shiyao Zhou, Hao Zhou, Xiapu Luo, Haoyu Wang, Yepang Liu",False
domain_requirements_modelling,Cross-Domain Requirements Linking via Adversarial-based Domain Adaptation,"Zhiyuan Chang, Mingyang Li, Qing Wang, Shoubin Li, Junjie Wang",False
domain_requirements_modelling,ReFAIR: Toward a Context-Aware Recommender for Fairness Requirements Engineering,"Carmine Ferrara, Francesco Casillo, Carmine Gravino, Andrea De Lucia, Fabio Palomba",False
domain_requirements_modelling,Analyzing and Debugging Normative Requirements via Satisfiability Checking,"Nick Feng, Lina Marsso, Sinem Getir Yaman, Yesugen Baatartogtokh, Reem Ayad, Victória Oldemburgo de Mello, Beverley Townsend, Isobel Standen, Ioannis Stefanakos, Calum Imrie, Genaína Nunes Rodrigues, Ana Cavalcanti, Radu Calinescu, Marsha Chechik",True
domain_requirements_modelling,Recovering Trace Links Between Software Documentation And Code,"Jan Keim, Sophie Corallo, Dominik Fuchß, Tobias Hey, Tobias Telge, Anne Koziolek",False
domain_requirements_modelling,TRIAD: Automated Traceability Recovery based on Biterm-enhanced Deduction of Transitive Links among Artifacts,"Hui Gao, Hongyu Kuang, Wesley Assunção, Christoph Mayr-Dorn, Guoping Rong, He Zhang, Xiaoxing Ma, Alexander Egyed",False
domain_requirements_modelling,"Demystifying Issues, Challenges, and Solutions for Multilingual Software Development","Haoran Yang, Weile Lian, Shaowei Wang, Haipeng Cai",False
domain_requirements_modelling,Testability Refactoring in Pull Requests: Patterns and Trends,"Pavel Reich, Walid Maalej",False
domain_requirements_modelling,Usability-Oriented Design of Liquid Types for Java,"Catarina Gamboa, Paulo Canelas, Christopher Steven Timperley, Alcides Fonseca",False
domain_requirements_modelling,Cornucopia: A Framework for Feedback Guided Generation of Binaries,"Vidush Singhal, Akul Abhilash Pillai, Charitha Saumya, Milind Kulkarni, Aravind Machiry",False
domain_requirements_modelling,Compiler Testing using Template Java Programs,"Zhiqiang Zang, Nathan Wiatrek, Milos Gligoric, August Shi",True
domain_requirements_modelling,TransRepair: Context-aware Program Repair for Compilation Errors,"Xueyang Li, Shangqing Liu, Ruitao Feng, Guozhu Meng, Xiaofei Xie, Kai Chen, Yang Liu",False
domain_requirements_modelling,Enriching Compiler Testing with Real Program from Bug Report,Hao Zhong,False
domain_human_social,Do I Belong? Modeling Sense of Virtual Community Among Linux Kernel Contributors,"Bianca Trinkenreich, Klaas-Jan Stol, Anita Sarma, Daniel M. German, Marco Gerosa, Igor Steinmacher",True
domain_human_social,Is It Enough to Recommend Tasks to Newcomers? Understanding Mentoring on Good First Issues,"Xin Tan, Yiran Chen, Haohua Wu, Minghui Zhou, Li Zhang",False
domain_human_social,From Organizations to Individuals: Psychoactive Substance Use By Professional Programmers,"Kaia Newman, Madeline Endres, Westley Weimer, Brittany Johnson",False
domain_human_social,On the Self-Governance and Episodic Changes in Apache Incubator Projects: An Empirical Study,"Likang Yin, Xiyu Zhang, Vladimir Filkov",False
domain_human_social,Socio-Technical Anti-Patterns in Building ML-Enabled Software: Insights from Leaders on the Forefront,"Alina Mailach, Norbert Siegmund",False
domain_human_social,Moving on from the software engineers' gambit: an approach to support the defense of software effort estimates,"Patricia Matsubara, Igor Steinmacher, Bruno Gadelha, Tayana Conte",False
domain_human_social,“STILL AROUND”: Experiences and Survival Strategies of Veteran Women Software Developers,"Sterre van Breukelen, Ann Barcomb, Sebastian Baltes, Alexander Serebrenik",True
domain_human_social,Automated Summarization of Stack Overflow Posts,"Bonan Kou, Muhao Chen, Tianyi Zhang",False
domain_human_social,"Semi-Automatic, Inline and Collaborative Web Page Code Curations","Roy Rutishauser, André N. Meyer, Reid Holmes, Thomas Fritz",False
domain_human_social,Faster or Slower? Performance Mystery of Python Idioms Unveiled with Empirical Evidence,"zejun zhang, Zhenchang Xing, Xin Xia, Xiwei (Sherry) Xu, Liming Zhu, Qinghua Lu",False
domain_human_social,Sustainability is Stratified: Toward a Better Theory of Sustainable Software Engineering,"Erin Schultz, Sean McGuire, Bimpe Ayoola, Paul Ralph",False
domain_human_social,Incident-aware Duplicate Ticket Aggregation for Cloud Systems,"Jinyang Liu, Shilin He, Zhuangbin Chen, Liqun Li, Yu Kang, Xu Zhang, Pinjia He, Hongyu Zhang, Qingwei Lin, Zhangwei Xu, Saravan Rajmohan, Dongmei Zhang, Michael Lyu",False
domain_human_social,Large Language Models are Few-shot Testers: Exploring LLM-based General Bug Reproduction,"Sungmin Kang, Juyeon Yoon, Shin Yoo",False
domain_human_social,On the Reproducibility of Software Defect Datasets,"Hao-Nan Zhu, Cindy Rubio-González",False
domain_human_social,Context-aware Bug Reproduction for Mobile Apps,"Yuchao Huang, Junjie Wang, Zhe Liu, Song Wang, Chunyang Chen, Mingyang Li, Qing Wang",False
domain_human_social,"Read It, Don't Watch It: Captioning Bug Recordings Automatically","Sidong Feng, Mulong Xie, Yinxing Xue, Chunyang Chen",False
domain_human_social,On the Applicability of Language Models to Block-Based Programs,"Elisabeth Griebl, Benedikt Fein, Florian Obermueller, Gordon Fraser, René Just",False
domain_human_social,Breaking the Flow: A Study of Interruptions During Software Engineering Activities,"Yimeng Ma, Yu Huang, Kevin Leach",True
domain_human_social,Supporting Web-based API Searches in the IDE Using Signatures,"Nick Bradley, Thomas Fritz, Reid Holmes",False
domain_human_social,Causal Relationships and Programming Outcomes: A Transcranial Magnetic Stimulation Experiment,"Hammad Ahmad, Madeline Endres, Kaia Newman, Priscila Santiesteban, Emma Shedden, Westley Weimer",True
domain_human_social,"GenderMag Improves Discoverability in the Field, Especially for Women","Emerson Murphy-Hill, Alberto Elizondo, Ambar Murillo, Marian Harbach, Bogdan Vasilescu, Delphine Carlson, Florian Dessloch",True
domain_human_social,Unraveling the Drivers of Sense of Belonging in Software Delivery Teams: Insights from a Large-Scale Survey,"Bianca Trinkenreich, Marco Gerosa, Igor Steinmacher",False
domain_human_social,“My GitHub Sponsors profile is live!” Investigating the Impact of Twitter/X Mentions on GitHub Sponsors,"Youmei Fan, Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",False
domain_human_social,A Theory of Scientific Programming Efficacy,"Elizaveta Pertseva, Melinda Chang, Ulia Zaman, Michael Coblenz",False
domain_human_social,High Expectations: An Observational Study of Programming and Cannabis Intoxication,"Wenxin He, Manasvi Parikh, Westley Weimer, Madeline Endres",False
domain_human_social,Mining Pull Requests to Detect Process Anomalies in Open Source Software Development,"Bohan Liu, He Zhang, Weigang Ma, Hongyu Kuang, Yi Yang, Jinwei Xu, Shan Gao, Jian Gao",False
domain_human_social,How Are Paid and Volunteer Open Source Developers Different? A Study of the Rust Project,"Yuxia Zhang, Mian Qin, Klaas-Jan Stol, Minghui Zhou, Hui Liu",False
domain_human_social,Barriers for Students During Code Change Comprehension,"Justin Middleton, John-Paul Ore, Kathryn Stolee",False
domain_human_social,“I tend to view ads almost like a pestilence”: On the Accessibility Implications of Mobile Ads for Blind Users,"Ziyao He, Syed Fatiul Huq, Sam Malek",False
domain_human_social,Property-Based Testing in Practice,"Harrison Goldstein, Joseph W. Cutler, Daniel Dickstein, Benjamin C. Pierce, Andrew Head",True
domain_human_social,Co-Creation in Fully Remote Software Teams,"Victoria Jackson, Rafael Prikladnicki, Andre van der Hoek",False
domain_human_social,A Large-Scale Survey on the Usability of AI Programming Assistants: Successes and Challenges,"Jenny T. Liang, Chenyang Yang, Brad A. Myers",False
domain_human_social,How to Support ML End-User Programmers through a Conversational Agent,"Emily Judith Arteaga Garcia, João Felipe Pimentel, Zixuan Feng, Marco Gerosa, Igor Steinmacher, Anita Sarma",False
domain_human_social,Unveiling the Life Cycle of User Feedback: Best Practices from Software Practitioners,"Ze Shi Li, Nowshin Nawar Arony, Kezia Devathasan, Manish Sihag, Neil Ernst, Daniela Damian",False
domain_human_social,"Novelty Begets Popularity, But Curbs Participation - A Macroscopic View of the Python Open-Source Ecosystem","Hongbo Fang, Jim Herbsleb, Bogdan Vasilescu",False
domain_human_social,"Characterizing Software Maintenance Meetings: Information Shared, Discussion Outcomes, and Information Captured","Adriana Meza Soria, Taylor Lopez, Liz Seero, Negin Mashhadi, Emily Evans, Janet Burge, André van der Hoek",False
domain_human_social,Predicting open source contributor turnover from value-related discussions: An analysis of GitHub issues,"Jack Jamieson, Naomi Yamashita, Eureka Foong",False
domain_human_social,On the Helpfulness of Answering Developer Questions on Discord with Similar Conversations and Posts from the Past,"Alexander Lill, André N. Meyer, Thomas Fritz",False
domain_human_social,A Longitudinal Study of Student Contributions to OSS vs. OSS4SG with a Lightweight Intervention,"Zihan Fang, Madeline Endres, Thomas Zimmermann, Denae Ford, Westley Weimer, Kevin Leach, Yu Huang",True
domain_human_social,Do CONTRIBUTING files provide information about OSS newcomers' onboarding barriers?,"Felipe Fronchetti, David C. Shepherd, Igor Scaliante Wiese, Christoph Treude, Marco Gerosa, Igor Steinmacher",False
domain_human_social,How Early Participation Determines Long-Term Sustained Activity in GitHub Projects?,"Wenxin Xiao, Hao He, Weiwei Xu, Yuxia Zhang, Minghui Zhou",False
domain_human_social,"Matching Skills, Past Collaboration, and Limited Competition: Modeling When Open-Source Projects Attract Contributors","Hongbo Fang, James Herbsleb, Bogdan Vasilescu",False
domain_human_social,[Remote] Towards Automated Detection of Unethical Behavior in Open-source Software Projects,"Hsu Myat Win, Haibo Wang, Shin Hwei Tan",False
domain_human_social,Flow experience in software engineering,"Saima Ritonummi, Valtteri Siitonen, Markus Salo, Henri Pirkkalainen, Anu Sivunen",False
domain_human_social,"Building and Sustaining Ethnically, Racially, and Gender Diverse Software Engineering Teams: A Study at Google","Ella Dagan, Anita Sarma, Alison Chang, Sarah D'Angelo, Jillian Dicker, Emerson Murphy-Hill",False
domain_human_social,"A Case Study of Developer Bots: Motivations, Perceptions, and Challenges","Sumit Asthana, Hitesh Sajnani, Elena Voyloshnikova, Birendra Acharya, Kim Herzig",False
domain_human_social,"""We Feel Like We're Winging It"": A Study on Navigating Open-Source Dependency Abandonment","Courtney Miller, Christian Kästner, Bogdan Vasilescu",False
domain_human_social,How Practitioners Expect Code Completion?,"Chaozheng Wang, Junhao Hu, Cuiyun Gao, Yu Jin, Tao Xie, Hailiang Huang, Zhenyu Lei, Yuetang Deng",False
domain_human_social,"""The Law Doesn’t Work Like a Computer"": Exploring Software Licensing Issues Faced by Legal Practitioners","Nathan Wintersgill, Trevor Stalnaker, Laura A. Heymann, Oscar Chaparro, Denys Poshyvanyk",True
