category,name,authors,url,distinguished
"Testing of mobile, web and games",Fill in the Blank: Context-aware Automated Text Input Generation for Mobile GUI Testing,"Zhe Liu, Chunyang Chen, Junjie Wang, Xing Che, Yuekai Huang, Jun Hu, Qing Wang",https://arxiv.org/abs/2212.04732,False
"Testing of mobile, web and games",Detecting Dialog-Related Keyboard Navigation Failures in Web Applications,"Paul T. Chiou, Ali S. Alotaibi, William G.J. Halfond",No URL available,False
"Testing of mobile, web and games",COLUMBUS: Android App Testing Through Systematic Callback Exploration,"Priyanka Bose, Dipanjan Das, Saastha Vasan, Sebastiano Mariani, Ilya Grishchenko, Andrea Continella, Antonio Bianchi, Christopher Kruegel, Giovanni Vigna",No URL available,False
"Testing of mobile, web and games",GameRTS: A Regression Testing Framework for Video Games,"Jiongchi Yu, Yuechen Wu, Xiaofei Xie, Wei Le, Lei Ma, Yingfeng Chen, Yujing Hu, Fan Zhang",No URL available,False
Recommender systems,Autonomy Is An Acquired Taste: Exploring Developer Preferences for GitHub Bots,"Amir Ghorbani, Nathan Cassee, Derek Robinson, Adam Alami, Neil Ernst, Alexander Serebrenik, Andrzej Wąsowski",https://cassee.dev/files/acquired-taste.pdf,False
Recommender systems,Flexible and Optimal Dependency Management via Max-SMT,"Donald Pinckney, Federico Cassano, Arjun Guha, Jonathan Bell, Massimiliano Culpo, Todd Gamblin",https://arxiv.org/abs/2203.13737,False
Program repair with and for AI,Impact of Code Language Models on Automated Program Repair,"Nan Jiang, Kevin Liu, Thibaud Lutellier, Lin Tan",https://arxiv.org/abs/2302.05020,False
Program repair with and for AI,Tare: Type-Aware Neural Program Repair,"Qihao Zhu, Zeyu Sun, Wenjie Zhang, Yingfei Xiong, Lu Zhang",No URL available,False
Program repair with and for AI,Template-based Neural Program Repair,"Xiangxin Meng, Xu Wang, Hongyu Zhang, Hailong Sun, Xudong Liu, Chunming Hu",https://github.com/mxx1219/TENURE/blob/main/paper.pdf,False
Program repair with and for AI,Automated Repair of Programs from Large Language Models,"Zhiyu Fan, Xiang Gao, Martin Mirchev, Abhik Roychoudhury, Shin Hwei Tan",No URL available,False
Program repair with and for AI,Automated Program Repair in the Era of Large Pre-trained Language Models,"Chunqiu Steven Xia, Yuxiang Wei, Lingming Zhang",No URL available,False
Programming languages,"Demystifying Issues, Challenges, and Solutions for Multilingual Software Development","Haoran Yang, Weile Lian, Shaowei Wang, Haipeng Cai",http://chapering.github.io/pubs/icse23haoran.pdf,False
Programming languages,Testability Refactoring in Pull Requests: Patterns and Trends,"Pavel Reich, Walid Maalej",https://arxiv.org/abs/2303.14253,False
Programming languages,Usability-Oriented Design of Liquid Types for Java,"Catarina Gamboa, Paulo Canelas, Christopher Steven Timperley, Alcides Fonseca",https://doi.org/10.1109/ICSE48619.2023.00132,False
AI bias and fairness,Towards Understanding Fairness and its Composition in Ensemble Machine Learning,"Usman Gohar, Sumon Biswas, Hridesh Rajan",https://arxiv.org/abs/2212.04593,False
AI bias and fairness,Fairify: Fairness Verification of Neural Networks,"Sumon Biswas, Hridesh Rajan",https://sumonbis.github.io/uploads/fairify-ICSE23.pdf,False
AI bias and fairness,Leveraging Feature Bias for Scalable Misprediction Explanation of Machine Learning Models,"Jiri Gesi, Xinyun Shen, Yunfan Geng, Qihong Chen, Iftekhar Ahmed",No URL available,False
AI bias and fairness,Information-Theoretic Testing and Debugging of Fairness Defects in Deep Neural Networks,"Verya Monjezi, Ashutosh Trivedi, Gang (Gary) Tan, Saeid Tizpaz-Niari",https://tizpaz.github.io/icse2023-paper892.pdf,False
Requirements engineering,Demystifying Privacy Policy of Third-Party Libraries in Mobile Apps,"Kaifa ZHAO, Xian Zhan, Le Yu, Shiyao Zhou, Hao Zhou, Xiapu Luo, Haoyu Wang, Yepang Liu",https://arxiv.org/abs/2301.12348,False
Requirements engineering,Cross-Domain Requirements Linking via Adversarial-based Domain Adaptation,"Zhiyuan Chang, Mingyang Li, Qing Wang, Shoubin Li, Junjie Wang",No URL available,False
Software Evolution,Dependency Facade: The Coupling and Conflicts between Android Framework and Its Customization,"Wuxia Jin, Yitong Dai, Jianguo Zheng, Yu Qu, Ming Fan, Zhenyu Huang, Dezhi Huang, Ting Liu",No URL available,False
Software Evolution,Understanding Solidity Event Logging Practices in the Wild,"Lantian Li, Yejian Liang, Zhihao Liu, Zhongxing Yu",https://2023.esec-fse.org/details/fse-2023-research-papers/101/Understanding-Solidity-Event-Logging-Practices-in-the-Wild,False
Software Evolution,EvaCRC: Evaluating Code Review Comments,"Lanxin Yang, Jinwei Xu, YiFan Zhang, He Zhang, Alberto Bacchelli",https://2023.esec-fse.org/details/fse-2023-research-papers/4/EvaCRC-Evaluating-Code-Review-Comments,False
Software Evolution,HyperDiff: Computing Source Code Diffs at Scale,"Quentin Le-dilavrec, Djamel Eddine Khelladi, Arnaud Blouin, Jean-Marc Jézéquel",https://2023.esec-fse.org/details/fse-2023-research-papers/71/HyperDiff-Computing-Source-Code-Diffs-at-Scale,False
Software Evolution,Multilingual Code Co-Evolution Using Large Language Models,"Jiyang Zhang, Pengyu Nie, Junyi Jessy Li, Milos Gligoric",https://2023.esec-fse.org/details/fse-2023-research-papers/109/Multilingual-Code-Co-Evolution-Using-Large-Language-Models,False
Software Evolution,Knowledge-based Version Incompatibility Detection for Deep Learning,"Zhongkai Zhao, Bonan Kou, Mohamed Yilmaz Ibrahim, Muhao Chen, Tianyi Zhang",https://2023.esec-fse.org/details/fse-2023-research-papers/120/Knowledge-based-Version-Incompatibility-Detection-for-Deep-Learning,False
Test quality and improvement,Test Selection for Unified Regression Testing,"Shuai Wang, Xinyu Lian, Darko Marinov, Tianyin Xu",https://mir.cs.illinois.edu/~swang516/uRTS.pdf,False
Test quality and improvement,ATM: Black-box Test Case Minimization based on Test Code Similarity and Evolutionary Search,"Rongqi Pan, Taher A Ghaleb, Lionel Briand",No URL available,False
Test quality and improvement,Measuring and Mitigating Gaps in Structural Testing,"Soneya Binta Hossain, Matthew B Dwyer, Sebastian Elbaum, Anh Nguyen-Tuong",https://ieeexplore.ieee.org/document/10172745,False
Runtime analysis and self-adaptation,Heterogeneous Anomaly Detection for Software Systems via Semi-supervised Cross-modal Attention,"Cheryl Lee, Tianyi Yang, Zhuangbin Chen, Yuxin Su, Yongqiang Yang, Michael Lyu",https://arxiv.org/abs/2302.06914,False
Runtime analysis and self-adaptation,Recommending Root-Cause and Mitigation Steps for Cloud Incidents using Large Language Models,"Toufique Ahmed, Supriyo Ghosh, Chetan Bansal, Thomas Zimmermann, Xuchao Zhang, Saravanakumar Rajmohan",https://arxiv.org/abs/2301.03797,False
Runtime analysis and self-adaptation,Eadro: An End-to-End Troubleshooting Framework for Microservices on Multi-source Data,"Cheryl Lee, Tianyi Yang, Zhuangbin Chen, Yuxin Su, Michael Lyu",https://arxiv.org/abs/2302.05092,False
Runtime analysis and self-adaptation,LogReducer: Identify and Reduce Log Hotspots in Kernel on the Fly,"Guangba  Yu, Pengfei Chen, Pairui Li, Tianjun Weng, Haibing Zheng, Yuetang Deng, Zibin Zheng",https://yuxiaoba.github.io/publication/logreducer22/logreducer22.pdf,False
Developers' forums,Automated Summarization of Stack Overflow Posts,"Bonan Kou, Muhao Chen, Tianyi Zhang",No URL available,False
Developers' forums,"Semi-Automatic, Inline and Collaborative Web Page Code Curations","Roy Rutishauser, André N. Meyer, Reid Holmes, Thomas Fritz",No URL available,False
Developers' forums,Faster or Slower? Performance Mystery of Python Idioms Unveiled with Empirical Evidence,"zejun zhang, Zhenchang Xing, Xin Xia, Xiwei (Sherry) Xu, Liming Zhu, Qinghua Lu",No URL available,False
Program comprehension,Identifying Key Classes for Initial Software Comprehension: Can We Do It Better?,"Weifeng Pan, Xin Du, Hua Ming, Dae-Kyoo Kim, Zijiang Yang",No URL available,False
Program comprehension,Improving API Knowledge Discovery with ML: A Case Study of Comparable API Methods,"Daye Nam, Brad A. Myers, Bogdan Vasilescu, Vincent J. Hellendoorn",https://dayenam.com/assets/pdf/icse23_SOREL.pdf,False
Program comprehension,Evidence Profiles for Validity Threats in Program Comprehension Experiments,"Marvin Muñoz Barón, Marvin Wyrich, Daniel Graziotin, Stefan Wagner",https://arxiv.org/abs/2301.10563,False
Program comprehension,Developers’ Visuo-spatial Mental Model and Program Comprehension,"Abir Bouraffa, Gian-Luca Fuhrmann, Walid Maalej",https://arxiv.org/pdf/2304.09301,False
Program comprehension,Two Sides of the Same Coin: Exploiting the Impact of Identifiers in Neural Code Comprehension,"Shuzheng Gao, Cuiyun Gao, Chaozheng Wang, Jun Sun, David Lo, Yue Yu",No URL available,False
Reverse engineering,SeeHow: Workflow Extraction from Programming Screencasts through Action-Aware Video Analytics,"Dehai Zhao, Zhenchang Xing, Xin Xia, Deheng Ye, Xiwei (Sherry) Xu, Liming Zhu",No URL available,False
Reverse engineering,AidUI: Toward Automated Recognition of Dark Patterns in User Interfaces,"S M Hasan Mansur, Sabiha Salma, Damilola Awofisayo, Kevin Moran",No URL available,False
Reverse engineering,Carving UI Tests to Generate API Tests and API Specification,"Rahulkrishna Yandrapally, Saurabh Sinha, Rachel Tzoref-Brill, Ali Mesbah",https://people.ece.ubc.ca/amesbah/resources/papers/apicarv-icse23.pdf,False
Reverse engineering,Ex pede Herculem: Augmenting Activity Transition Graph for Apps via Graph Convolution Network,"Zhe Liu, Chunyang Chen, Junjie Wang, Yuhui Su, Yuekai Huang, Jun Hu, Qing Wang",No URL available,False
Software processes,Sustainability is Stratified: Toward a Better Theory of Sustainable Software Engineering,"Erin Schultz, Sean McGuire, Bimpe Ayoola, Paul Ralph",https://arxiv.org/abs/2301.11129,False
Static analysis,DLInfer: Deep Learning with Static Slicing for Python Type Inference,"Yanyan Yan, Yang Feng, Hongcheng Fan, Baowen Xu",No URL available,False
Static analysis,ViolationTracker: Building Precise Histories for Static Analysis Violations,"Ping Yu, Yijian Wu, Xin Peng, Jiahan Peng, Jian Zhang, Peicheng Xie, Wenyun Zhao",https://github.com/FudanSELab/violationTracker/blob/master/ViolationTracker-preprint-ICSE2023.pdf,False
Testing of database and low-level software,Compiler Test-Program Generation via Memoized Configuration Search,"Junjie Chen, Chenyao Suo, Jiajun Jiang, Peiqi Chen, Xingjian Li",No URL available,False
Testing of database and low-level software,Generating Test Databases for Database-Backed Applications,"Cong Yan, Suman Nath, Shan Lu",No URL available,False
Testing of database and low-level software,Testing Database Engines via Query Plan Guidance,"Jinsheng Ba, Manuel Rigger",http://bajinsheng.github.io/assets/pdf/qpg_icse23.pdf,True
Testing of database and low-level software,Testing Database Systems via Differential Query Execution,"Jiansen Song, Wensheng Dou, Ziyu Cui, Qianwang Dai, Wei Wang, Jun Wei, Hua Zhong, Tao Huang",http://www.tcse.cn/~wsdou/papers/2023-icse-dqe.pdf,False
Software performance,Analyzing the Impact of Workloads on Modeling the Performance of Configurable Software Systems,"Stefan Mühlbauer, Florian Sattler, Christian Kaltenecker, Johannes Dorn, Sven Apel, Norbert Siegmund",https://sws.informatik.uni-leipzig.de/wp-content/uploads/2023/01/workload-icse-2023.pdf,False
Software performance,Twins or False Friends? A Study on Energy Consumption and Performance of Configurable Software,"Max Weber, Christian Kaltenecker, Florian Sattler, Sven Apel, Norbert Siegmund",https://sws.informatik.uni-leipzig.de/wp-content/uploads/2023/01/icse23-Twins_or_False_Friends.pdf,False
Code generation,Learning Deep Semantics for Test Completion,"Pengyu Nie, Rahul Banerjee, Junyi Jessy Li, Raymond Mooney, Milos Gligoric",No URL available,False
Code generation,SkCoder: A Sketch-based Approach for Automatic Code Generation,"Jia Li, Yongmin Li, Ge Li, Zhi Jin, Xing Hu",https://arxiv.org/abs/2302.06144,False
Code generation,An Empirical Comparison of Pre-Trained Models of Source Code,"Changan Niu, Chuanyi Li, Vincent Ng, Dongxiao Chen, Jidong Ge, Bin Luo",https://arxiv.org/abs/2302.04026,False
Code generation,On the Robustness of Code Generation Techniques: An Empirical Study on GitHub Copilot,"Antonio Mastropaolo, Luca Pascarella, Emanuela Guglielmi, Matteo Ciniselli, Simone Scalabrino, Rocco Oliveto, Gabriele Bavota",No URL available,False
Code generation,Source Code Recommender Systems: The Practitioners' Perspective,"Matteo Ciniselli, Luca Pascarella, Emad Aghajani, Simone Scalabrino, Rocco Oliveto, Gabriele Bavota",No URL available,False
Software development tools,Safe low-level code without overhead is practical,"Solal Pirelli, George Candea",https://solalpirelli.github.io/pdf/tinynf-langs.pdf,False
Software development tools,Sibyl: Improving Software Engineering Tools with SMT Selection,"Will Leeson, Matthew B Dwyer, Antonio Filieri",https://github.com/will-leeson/sibyl/blob/main/Sibyl_ICSE_Paper.pdf,True
Software development tools,CoCoSoDa: Effective Contrastive Learning for Code Search,"Ensheng Shi, Wenchao Gu, Yanlin Wang, Lun Du, Hongyu Zhang, Shi Han, Dongmei Zhang, Hongbin Sun",https://arxiv.org/abs/2204.03293,False
Fault injection and mutation,Coverage Guided Fault Injection for Cloud Systems,"Yu Gao, Wensheng Dou, Dong Wang, Wenhan Feng, Jun Wei, Hua Zhong, Tao Huang",http://www.tcse.cn/~gaoyu15/paper/2023-icse-crashfuzz.pdf,False
Fault injection and mutation,Diver: Oracle-Guided SMT Solver Testing with Unrestricted Random Mutations,"Jongwook Kim, Sunbeom So, Hakjoo Oh",No URL available,False
Vulnerability detection,An Empirical Study of Deep Learning Models for Vulnerability Detection,"Benjamin Steenhoek, Md Mahbubur Rahman, Richard Jiles, Wei Le",https://doi.org/10.48550/arXiv.2212.08109,False
Vulnerability detection,DeepVD: Toward Class-Separation Features for Neural Network Vulnerability Detection,"Wenbo Wang, Tien N. Nguyen, Shaohua Wang, Yi Li, Jiyuan Zhang, Aashish Yadavally",https://aashishyadavally.github.io/files/C4.pdf,False
Vulnerability detection,Enhancing Deep Learning-based Vulnerability Detection by Building Behavior Graph Model,"Bin Yuan, Yifan Lu, Yilin Fang, Yueming Wu, Deqing Zou, Zhen Li, Zhi Li, Hai Jin",No URL available,False
Vulnerability detection,Vulnerability Detection with Graph Simplification and Enhanced Graph Representation Learning,"Xin-Cheng Wen, Yupan, Cuiyun Gao, Hongyu Zhang, Jie M. Zhang, Qing Liao",No URL available,False
Vulnerability detection,Does data sampling improve deep learning-based vulnerability detection? Yeas! and Nays!,"Xu Yang, Shaowei Wang, Yi Li, Shaohua Wang",https://shaoweiwang2010.github.io/papers/ICSE_2023_Sampling_Vulnerablity.pdf,False
Issue reporting and reproduction,Incident-aware Duplicate Ticket Aggregation for Cloud Systems,"Jinyang Liu, Shilin He, Zhuangbin Chen, Liqun Li, Yu Kang, Xu Zhang, Pinjia He, Hongyu Zhang, Qingwei Lin, Zhangwei Xu, Saravan Rajmohan, Dongmei Zhang, Michael Lyu",No URL available,False
Issue reporting and reproduction,Large Language Models are Few-shot Testers: Exploring LLM-based General Bug Reproduction,"Sungmin Kang, Juyeon Yoon, Shin Yoo",https://arxiv.org/abs/2209.11515,False
Issue reporting and reproduction,On the Reproducibility of Software Defect Datasets,"Hao-Nan Zhu, Cindy Rubio-González",No URL available,False
Issue reporting and reproduction,Context-aware Bug Reproduction for Mobile Apps,"Yuchao Huang, Junjie Wang, Zhe Liu, Song Wang, Chunyang Chen, Mingyang Li, Qing Wang",No URL available,False
Issue reporting and reproduction,"Read It, Don't Watch It: Captioning Bug Recordings Automatically","Sidong Feng, Mulong Xie, Yinxing Xue, Chunyang Chen",https://arxiv.org/abs/2302.00886,False
Software quality,DuetCS: Code Style Transfer through Generation and Retrieval,"Binger Chen, Ziawasch Abedjan",No URL available,False
SE education methods and tools,On the Applicability of Language Models to Block-Based Programs,"Elisabeth Griebl, Benedikt Fein, Florian Obermueller, Gordon Fraser, René Just",No URL available,False
Metamorphic testing,MTTM: Metamorphic Testing for Textual Content Moderation Software,"Wenxuan Wang, Jen-tse Huang, Weibin Wu, Jianping Zhang, Yizhan Huang, Shuqing Li, Pinjia He, Michael Lyu",No URL available,False
Metamorphic testing,Metamorphic Shader Fusion for Testing Graphics Shader Compilers,"Dongwei Xiao, Zhibo Liu, Shuai Wang",No URL available,False
Metamorphic testing,MorphQ: Metamorphic Testing of the Qiskit Quantum Computing Platform,"Matteo Paltenghi, Michael Pradel",https://arxiv.org/abs/2206.01111,False
Pre-trained and few shot learning for SE,Automating Code-Related Tasks Through Transformers: The Impact of Pre-training,"Rosalia Tufano, Luca Pascarella, Gabriele Bavota",No URL available,False
